% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -17.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 15:12:42 -0500
% Time (s), Channel A (V), Channel B (V)
-4.7603667000e+00, -1.0666673869e-03, -1.5162509843e-02
-4.7574955500e+00, -1.0666673869e-03, -1.1109938196e-02
-4.7546244000e+00, -1.0666673869e-03, -1.5235623403e-02
-4.7517532500e+00, -1.0666673869e-03, -1.4333140538e-02
-4.7488821000e+00, -1.0666673869e-03, -7.5998810467e-03
-4.7460109500e+00, -1.0666673869e-03, -1.3363577468e-02
-4.7431398000e+00, -1.0666673869e-03, -1.5772181820e-02
-4.7402686500e+00, -1.0666673869e-03, -7.1266163836e-03
-4.7373975000e+00, -1.0666673869e-03, -1.4679247050e-02
-4.7345263500e+00, -1.0666673869e-03, -1.3261212541e-02
-4.7316552000e+00, -1.0666673869e-03, -5.0143002720e-03
-4.7287840500e+00, -1.0666673869e-03, -1.5124728560e-02
-4.7259129000e+00, -1.0666673869e-03, -1.6039385130e-02
-4.7230417500e+00, -1.0666673869e-03, -6.1078235175e-03
-4.7201706000e+00, -1.0666673869e-03, -1.6110923479e-02
-4.7172994500e+00, -1.0666673869e-03, -1.5614797454e-02
-4.7144283000e+00, -1.0666673869e-03, -2.7140763690e-03
-4.7115571500e+00, -1.0666673869e-03, -1.8888977184e-02
-4.7086860000e+00, -1.0666673869e-03, -1.1074843688e-02
-4.7058148500e+00, -1.0666673869e-03, -9.7846628006e-03
-4.7029437000e+00, -1.0666673869e-03, -1.3848504635e-02
-4.7000725500e+00, -1.0666673869e-03, -1.2765169735e-02
-4.6972014000e+00, -1.0666673869e-03, -7.5310651382e-03
-4.6943302500e+00, -1.0666673869e-03, -1.7243506008e-02
-4.6914591000e+00, -1.0666673869e-03, -1.2259200128e-02
-4.6885879500e+00, -1.0666673869e-03, -1.1462880529e-02
-4.6857168000e+00, -1.0666673869e-03, -1.3641807254e-02
-4.6828456500e+00, -1.0666673869e-03, -8.0789947946e-03
-4.6799745000e+00, -1.0666673869e-03, -7.3787868325e-03
-4.6771033500e+00, -1.0666673869e-03, -1.7097463160e-02
-4.6742322000e+00, -1.0666673869e-03, -1.0769199289e-02
-4.6713610500e+00, -1.0666673869e-03, -1.2040751079e-02
-4.6684899000e+00, -1.0666673869e-03, -1.6446835702e-02
-4.6656187500e+00, -1.0666673869e-03, -1.1622416693e-02
-4.6627476000e+00, -1.0666673869e-03, -7.7096227158e-03
-4.6598764500e+00, -1.0666673869e-03, -1.5965475049e-02
-4.6570053000e+00, -1.0666673869e-03, -6.8923438961e-03
-4.6541341500e+00, -1.0666673869e-03, -1.4213965436e-02
-4.6512630000e+00, -1.0666673869e-03, -1.4861472194e-02
-4.6483918500e+00, -1.0666673869e-03, -4.2036076168e-03
-4.6455207000e+00, -1.0666673869e-03, -1.6698209629e-02
-4.6426495500e+00, -1.0666673869e-03, -1.3529759238e-02
-4.6397784000e+00, -1.0666673869e-03, -9.3803329298e-03
-4.6369072500e+00, -1.0666673869e-03, -1.4586071843e-02
-4.6340361000e+00, -1.0666673869e-03, -1.3311660897e-02
-4.6311649500e+00, -1.0666673869e-03, -2.8215592452e-03
-4.6282938000e+00, -1.0666673869e-03, -1.9391582378e-02
-4.6254226500e+00, -1.0666673869e-03, -1.2690653346e-02
-4.6225515000e+00, -1.0666673869e-03, -9.3362270266e-03
-4.6196803500e+00, -1.0666673869e-03, -1.3993210041e-02
-4.6168092000e+00, -1.0666673869e-03, -1.3453168327e-02
-4.6139380500e+00, -1.0666673869e-03, -7.2896120671e-03
-4.6110669000e+00, -1.0666673869e-03, -1.5757362950e-02
-4.6081957500e+00, -1.0666673869e-03, -1.4094612009e-02
-4.6053246000e+00, -1.0666673869e-03, -6.7083592714e-03
-4.6024534500e+00, -1.0666673869e-03, -1.6341629451e-02
-4.5995823000e+00, -1.0666673869e-03, -1.1568764418e-02
-4.5967111500e+00, -1.0666673869e-03, -6.2168043300e-03
-4.5938400000e+00, -1.0666673869e-03, -1.9239583449e-02
-4.5909688500e+00, -1.0666673869e-03, -8.2755157199e-03
-4.5880977000e+00, -1.0666673869e-03, -1.3855072967e-02
-4.5852265500e+00, -1.0666673869e-03, -1.3643317079e-02
-4.5823554000e+00, -1.0666673869e-03, -8.6830851752e-03
-4.5794842500e+00, -1.0666673869e-03, -1.0768289828e-02
-4.5766131000e+00, -1.0666673869e-03, -1.7023012158e-02
-4.5737419500e+00, -1.0666673869e-03, -9.0367526993e-03
-4.5708708000e+00, -1.0666673869e-03, -1.3895029825e-02
-4.5679996500e+00, -1.0666673869e-03, -1.4529738737e-02
-4.5651285000e+00, -1.0666673869e-03, -1.0973394166e-02
-4.5622573500e+00, -1.0666673869e-03, -1.3714986199e-02
-4.5593862000e+00, -1.0666673869e-03, -1.0235137432e-02
